Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
LOIAQU064V5ACY24,03/01/2020,Jeux pour enfants,Aire de jeux,,,Au bourg ,,64240,BONLOC,64134,+33 5 59 29 11 43,,,, -1.2534749,43.3938250,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU064V5ACXZO,03/01/2020,Jeux pour enfants,Aire de jeux,,,Au bourg,,64520,BARDOS,64094,+33 5 59 56 80 59,,,, -1.1639361,43.5237195,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU064V5ACY2E,03/01/2020,Jeux pour enfants,Aire de jeux,,,Au jardin public,,64520,BIDACHE,64123,+33 5 59 56 03 49 # +33 5 59 56 00 10,,,, -1.1412259,43.4825768,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU033V50LFCL,03/01/2020,Jeux pour enfants,Aire de jeux,,,Chemin de Lanquette,,33770,SALLES,33498,,,,, -0.869017,44.557428,Oui,"
",,,,,,,,,,
LOIAQU064V5AEWGD,03/01/2020,Jeux pour enfants,Aire de jeux,,,Chemin de Talé,,64520,BIDACHE,64123,+33 5 59 56 03 49,,,, -1.1412203,43.4825183,Oui,"
",,,,,,,,,,
LOIAQU064V5ACXYS,03/01/2020,Jeux pour enfants,Aire de jeux,,,Chemin Ila Ilaenea,,64990,VILLEFRANQUE,64558,+33 5 59 44 93 13,,,, -1.4523330,43.4367710,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU064V5ACXZL,03/01/2020,Jeux pour enfants,Aire de jeux,,,dans le bourg au dessus de l'école,,64990,LAHONCE,64304,+33 5 59 31 55 10,,,, -1.3874682,43.4873793,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU064V5ACXX4,03/01/2020,Jeux pour enfants,Aire de jeux,,,Derrière la piscine,,64240,LA BASTIDE-CLAIRENCE,64289,+33 5 59 70 29 10,,,, -1.2563305,43.4322955,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU064V5ADCZF,03/01/2020,Jeux pour enfants,Aire de jeux,,,Herriko etxeko plaza,,64480,JATXOU,64282,+33 5 59 93 00 40,,,, -1.4284639,43.3887082,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,Accessible en poussette,Espace jeux
LOIAQU064V5AE5JR,03/01/2020,Jeux pour enfants,Aire de jeux,,,Karrika nagusia,,64250,ITXASSOU,64279,+33 5 59 29 75 36,,,, -1.4062389,43.3341233,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,Espace jeux
LOIAQU064V5ADCYZ,03/01/2020,Jeux pour enfants,Aire de jeux,,,Le bourg,Quartier Karrika,64480,HALSOU,64255,+33 5 59 93 03 28,,mairie-halsou@wanadoo.fr,, -1.4237496,43.3760792,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,Accessible en poussette,Espace jeux
LOIAQU064V5AE5IM,03/01/2020,Jeux pour enfants,Aire de jeux,,,Place du marché,,64250,ESPELETTE,64213,+33 5 59 93 91 44,,,, -1.4465394,43.3396684,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,Accessible en poussette,Espace jeux
LOIAQU033V50EGMY,03/01/2020,Jeux pour enfants,Aire de jeux ,,,Place Fourès,,33990,HOURTIN,33203,,,,, -1.1684329,45.2229076,Oui,"
",,,,,,,,,,Espace jeux
LOIAQU064V5ACXZ6,03/01/2020,Jeux pour enfants,Aire de jeux,,,Près du skate park et de la mairie,,64990,MOUGUERRE,64407,+33 5 59 31 83 23,,,, -1.5404251,43.4603832,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU033FS000G6,03/01/2020,Jeux pour enfants,Aire de Jeux ,,,Promenade de Pèch Lèbre,,33680,LACANAU,33214,+33 5 56 03 21 01,,,http://www.medoc-atlantique.com, -1.0932737,44.9795417,Oui,"
",,,,,,,,,,Espace jeux
LOIAQU064V5ACXYH,03/01/2020,Jeux pour enfants,Aire de jeux,,,Route de Cambo Les Bains,,64240,HASPARREN,64256,+33 5 59 29 60 22,,,, -1.3243506,43.3829226,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU064V5ADWIH,03/01/2020,Aire de pique-nique # Jeux pour enfants,Aire de jeux,,,Route de Dorrea,,64310,ASCAIN,64065,+33 5 59 54 00 84,,,, -1.6436799,43.3487669,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU064V5AD390,31/01/2020,Jeux pour enfants,Aire de jeux,,,Rue Arnaud de Maytie,,64130,MAULEON-LICHARRE,64371,+33 5 59 28 18 67,,secretariat@mauleon-soule.fr,, -0.8894206,43.2208197,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00||",,,Accessible en poussette # Aire de pique-nique,
LOIAQU033V50LD0E,03/01/2020,Jeux pour enfants,Aire de jeux,,,Rue de la Gare,,33830,BELIN-BELIET,33042,,,,, -0.786784,44.499798,Oui,"
",,,,,,,,,,
LOIAQU064V5AE5OU,03/01/2020,Jeux pour enfants,Aire de jeux,,,Rue des écoles,,64250,SOURAIDE,64527,+33 5 59 93 83 43,,commune-souraide@wanadoo.fr,, -1.4753783,43.3413688,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,Espace jeux
LOIAQU033V50IVF9,03/01/2020,Jeux pour enfants,Aire de jeux,,,Rue du parc,,33380,MARCHEPRIME,33555,+33 5 57 71 18 70,,,, -0.8522961,44.6919679,Oui,"
",,,,,,Gratuit|||accès libre,,,,
LOIAQU064V5AD3AV,31/01/2020,Jeux pour enfants,Aire de jeux,,,Rue Rangot,,64470,TARDETS-SORHOLUS,64533,+33 5 59 28 55 90,,comtardets@cdg-64.fr,, -0.8641448,43.1169277,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00||",,,Accessible en poussette # Aire de pique-nique,
LOIAQU064V5ADKD5,03/01/2020,Jeux pour enfants,Aire de jeux,,,Rue Saint Pelage,,64120,SAINT-PALAIS,64493,,,,, -1.0362060,43.3264650,Non,"
",,,,,,,,,,
LOIAQU033V50LFDU,03/01/2020,Jeux pour enfants,Aire de jeux,,,Rue Va aux Champ,,33770,SALLES,33498,,,,, -0.867773,44.550576,Oui,"
",,,,,,,,,,
LOIAQU064V58SV40,03/01/2020,Jeux pour enfants,Aire de jeux - Lée,,,1 Rue des Fontaines,,64320,LEE,64329,,,,, -0.2910050,43.2885258,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU064V5ACZ5E,03/01/2020,Jeux pour enfants,Aire de jeux  square Henri Dunant,,,Square Henri Dunant,Quai de l'infante,64500,SAINT-JEAN-DE-LUZ,64483,,,,, -1.6666218,43.3872902,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|-3,00|",,,,Espace jeux
LOIAQU033V50CRIZ,03/01/2020,Jeux pour enfants,"Aire de jeux ""P'tit bateau""",,,Esplanade Dartiguelongue,,33740,ARES,33011,,,,, -1.1424063,44.7615825,Oui,"
",,,,,,,Visite libre,,,
LOIAQU033FS000C2,03/01/2020,Jeux pour enfants,"Aire de jeux ""P'tit train""",,,Rue Jean Templier,,33740,ARES,33011,,,,, -1.1318384,44.7678974,Oui,"
",,,,,,,Visite libre,,,
LOIAQU033V50EG75,03/01/2020,Jeux pour enfants,Aire de jeux à Lacanau-Océan,,,,Square Elie Souleyreau,33680,LACANAU,33214,,,,, -1.1971055,45.0014098,Oui,"
",,,,,,,,,,
LOIAQU033V50U28B,03/01/2020,Jeux pour enfants,Aire de jeux au Parc Mauresque,en Ville d'Hiver,,Parc Mauresque,,33120,ARCACHON,33009,+33 5 57 52 97 97,,,, -1.1721456,44.6586001,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,Accessible en poussette # Parking autocar,Espace jeux # Wifi
LOIAQU033V50U28D,03/01/2020,Jeux pour enfants,Aire de jeux au Petit Port de Plaisance,Petit Port,,Rue des Marins,,33120,ARCACHON,33009,+33 5 57 52 97 97,,,, -1.1527800,44.6603629,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,Accessible en poussette # Parking autocar,Espace jeux
LOIAQU033V50U2AI,03/01/2020,Jeux pour enfants,Aire de jeux Bas Fond Dulas,,,Avenue de la Côte d'Argent,,33120,ARCACHON,33009,+33 5 57 52 97 97,,,, -1.1829494,44.6566310,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,Accessible en poussette # Parking autocar,Espace jeux
LOIAQU064FS000NU,03/01/2020,Jeux pour enfants,Aire de jeux Belcénia,,,Boulevard de la Baie de Txingudi,,64700,HENDAYE,64260,,,,, -1.7716124,43.3638212,Oui,"
",,,,,,,,,,Espace jeux
LOIAQU033V50J87H,03/01/2020,Jeux pour enfants,Aire de jeux dans le centre,,,Place du Foirail,,33121,CARCANS,33097,+33 5 56 03 21 01,,,, -1.0453366,45.0790338,Oui,"
",,,,,,,,,,
LOIAQU064V5ACZON,03/01/2020,Jeux pour enfants,Aire de jeux de Béhobie,,,rue Richelieu,,64700,URRUGNE,64545,,,,, -1.7629827,43.3444003,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,Accessible en poussette,Espace jeux
LOIAQU024V50ADUZ,31/12/2018,Jeux pour enfants,Aire de jeux de Biras,,,Le bourg,,24310,BIRAS,24042,+33 5 53 46 34 39,,,,0.61722699,45.333409,Oui,"
",,,,,,,,,,
LOIAQU024V50AHU5,31/12/2018,Aire de pique-nique # Jeux pour enfants,Aire de jeux de Bourdeilles,,,,,24310,BOURDEILLES,24055,,,,,0.58224769,45.3239187,Oui,"
",,,,,,,,,,
LOIAQU024FS0002W,03/01/2020,Jeux pour enfants,Aire de jeux de Brantôme,Chemin du Vert Galant,,,,24310,BRANTOME EN PERIGORD,24064,+33 5 53 05 70 21,,,,0.6473940,45.3651870,,"
",,,,,,,,,,
LOIAQU033V50JFVM,03/01/2020,Jeux pour enfants,Aire de jeux de Cassy,,,Rue du port,,33138,LANTON,33229,,,,, -1.0566360,44.7104760,Non,"
",,,,,,,,,,
LOIAQU033FS000Q4,03/01/2020,Jeux pour enfants,Aire de jeux de la Garenne,,,La Garenne,,33680,LE PORGE,33333,+33 5 56 26 50 15,,mairie-le-porge@wanadoo.fr,https://www.mairie-leporge.fr/, -1.0959008,44.8713723,Oui,"
",,,,,,,Visite libre,,Accessible en poussette,Espace jeux
LOIAQU064FS000DC,03/01/2020,Jeux pour enfants,Aire de Jeux de la Négresse,,,Rue Philippe Veyrin,,64200,BIARRITZ,64122,+33 5 59 41 59 41,,,, -1.5492439,43.4605199,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|Gratuit",,,,
LOIAQU064V5ACZGW,03/01/2020,Jeux pour enfants,"Aire de jeux de l'Untxin, Socoa",,,Promenade de la Cité ,,64122,URRUGNE,64545,,,,, -1.6865265,43.3877510,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,Accessible en poussette # Aire de pique-nique # Bar # Restauration # Sentier de randonnée,Espace jeux
LOIAQU024V50DHMB,03/01/2020,Jeux pour enfants,Aire de jeux de Mareuil,,le bourg,,,24340,MAREUIL EN PÉRIGORD,24253,,,,,0.45340699,45.4523579,Oui,"
",,,,,,,,,,
LOIAQU033FS000SM,03/01/2020,Jeux pour enfants,Aire de jeux de Saint-Maixant,,,Mairie,,33490,SAINT-MAIXANT,33438,+33 5 56 62 02 08,,,, -0.2600723,44.5784092,Oui,"
",,,,,,,,,,
LOIAQU024V50ADUS,31/12/2018,Jeux pour enfants,Aire de jeux de Valeuil,,,Le bourg,,24310,BRANTOME EN PERIGORD,24064,+33 5 53 05 71 50,,,,0.61722699,45.333409,Oui,"
",,,,,,,,,,
LOIAQU064FS000NW,03/01/2020,Jeux pour enfants,Aire de jeux des Joncaux,,,Rue Richelieu,,64700,HENDAYE,64260,,,,, -1.7630267,43.3446634,Oui,"
",,,,,,,,,,
LOIAQU024V50AH0C,31/12/2018,Jeux pour enfants,Aire de jeux d'Eyvirat,,,Le bourg,24310,24460,BRANTOME EN PERIGORD,24064,+33 5 53 06 35 52,,,,0.75351200,45.32329,Oui,"
",,,,,,,,,,
LOIAQU064FS000D9,21/01/2020,Jeux pour enfants,Aire de Jeux du Jardin Public,,,"23, Avenue Foch",,64200,BIARRITZ,64122,,,mairie@britz.fr,, -1.5601658,43.4791604,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU033V50JRNW,03/01/2020,Jeux pour enfants,Aire de jeux du jardin public d'Audenge,,,"24, Allée Ernest de Boissière",,33980,AUDENGE,33019,+33 5 56 03 81 50,,,, -1.0155200,44.6841955,Oui,"
",,,,,,,Visite libre,,,
LOIAQU033V50J697,03/01/2020,Jeux pour enfants,Aire de jeux du port d'Audenge,rue du port,,,,33980,AUDENGE,33019,+33 5 56 03 81 50,,,, -1.0200020,44.6783888,Oui,"
",,,,,,,Visite libre,,,
LOIAQU064V5ACZ54,03/01/2020,Jeux pour enfants,Aire de jeux du port de la Nivelle,,, Promenade Alfred Pose,Quartier Urdazuri,64500,SAINT-JEAN-DE-LUZ,64483,,,,, -1.6630550,43.3880510,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|-3,00|",,,,Espace jeux
LOIAQU064V5ACZ2G,30/01/2020,Jeux pour enfants,Aire de jeux Ducontenia,,Parc Ducontenia, 12 Avenue André Ithurralde,,64500,SAINT-JEAN-DE-LUZ,64483,,,,, -1.6553521,43.3902996,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|-3,00|",,,Accessible en poussette # Aire de pique-nique,Espace jeux
LOIAQU040V50GQRM,31/12/2018,Jeux pour enfants,Aire de Jeux Enfants,,,Rue de Magenta,Moliets Bourg,40660,MOLIETS-ET-MAA,40187,,,,, -1.3596909,43.8497057,Oui,"
",,,,,,,,,,
LOIAQU033V50EG9V,03/01/2020,Aire de pique-nique # Jeux pour enfants,Aire de jeux et de pique-nique du Gurp,le Gurp,,,,33590,GRAYAN-ET-L'HOPITAL,33193,,,,, -1.1530228,45.4344673,Oui,"
",,,,,,,,,Aire de pique-nique,Espace jeux
LOIAQU040FS00093,31/12/2018,Jeux pour enfants,Aire de Jeux Gonflables,,,Rue de la Bastide,,40660,MOLIETS-ET-MAA,40187,+33 5 58 48 59 26,,,, -1.3858920,43.8498638,Oui,"
",,,,,,,Visite libre,,,
LOIAQU064FS000NV,03/01/2020,Jeux pour enfants,Aire de jeux Irandatz,,,Rue de Santiago,,64700,HENDAYE,64260,,,,, -1.7754319,43.3535438,Oui,"
",,,,,,,,,Aire de pique-nique,Espace jeux
LOIAQU064V5ACZMZ,03/01/2020,Jeux pour enfants,Aire de jeux Jostalekua ,,,4 place de Sulzbach,,64122,URRUGNE,64545,,,,, -1.6952060,43.3654672,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,Accessible en poussette,Espace jeux
LOIAQU064FS000E5,03/01/2020,Jeux pour enfants,Aire de jeux Kirolak,,,Rue de la Gare,,64210,BIDART,64125,+33 5 59 54 93 85,,,, -1.5913975,43.4310448,Oui,"
",,,,,,,Visite libre,,,Espace jeux
LOIAQU064FS000D0,03/01/2020,Jeux pour enfants # Lac/Site de pêche,Aire de Jeux Lac Marion,,,Avenue du Lac Marion,,64200,BIARRITZ,64122,+33 5 59 41 59 41,,,, -1.5519690,43.4669209,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|Gratuit",,,,Espace jeux
LOIAQU033V50CONZ,03/01/2020,Jeux pour enfants,Aire de jeux Lacanau de Mios ,,,Place de L'Église,,33380,MIOS,33284,,+33 5 56 26 66 21,,, -0.8533309,44.6519254,Oui,"
",,,,,,Gratuit|||Accès libre,,,,Espace jeux
LOIAQU040V507S9G,03/01/2020,Aire de pique-nique # Boulodrome # Jeux pour enfants,Aire de jeux Le Jardin de l'Amitié,,,75 route de Habas,,40290,OSSAGES,40214,,,,, -0.8815357,43.5593167,Non,"
",,,,,,,Visite libre,,Aire de pique-nique,Espace jeux
LOIAQU033V50U28F,03/01/2020,Jeux pour enfants,Aire de jeux Les Dinosaures ,,,Plage Pereire,,33120,ARCACHON,33009,+33 5 57 52 97 97,,,, -1.1957890,44.6521498,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,Accessible en poussette # Bar # Parking autocar # Restauration,Espace jeux
LOIAQU040010RA0C,03/01/2020,Jeux pour enfants # Terrain omnisports # Terrain(s) de tennis,Aire de jeux multisports - Bas-Mauco,,,Au bourg,,40500,BAS-MAUCO,40026,+33 5 58 76 07 35,,,, -0.5576818,43.7946048,Oui,"
",,,,,,,,,,
LOIAQU064V5ACZ6G,03/01/2020,Jeux pour enfants,Aire de jeux Parc Jean Moulin,,,Parc Jean Moulin,Rue Gambetta,64500,SAINT-JEAN-DE-LUZ,64483,,,,, -1.6507000,43.4033947,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|-3,00|",,,,Espace jeux
LOIAQU064FS000D1,03/01/2020,Jeux pour enfants,Aire de Jeux Parc Mazon,,,"35, Avenue Marechal Joffre",,64200,BIARRITZ,64122,+33 5 59 41 59 41,,,, -1.5613567,43.4774865,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|Gratuit",,,,Espace jeux
LOIAQU064FS000DA,03/01/2020,Jeux pour enfants,Aire de Jeux Plage de la Milady,,,Avenue de la Milady,,64200,BIARRITZ,64122,+33 5 59 41 59 41,,,, -1.573019,43.4653168,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|Gratuit",,,,
LOIAQU064V5ADWGE,03/01/2020,Aire de pique-nique # Jeux pour enfants,Aire de jeux Pont Romain,,,Route d'Errotenea,,64310,ASCAIN,64065,+33 5 59 54 00 84,,,, -1.6218138,43.3500467,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU033FS000KV,03/01/2020,Jeux pour enfants,Aire de jeux pour enfants,,,,,33430,MARIMBAULT,33270,+33 5 56 25 08 87,,,, -0.2687810,44.4107230,,"
",,,,,,,,,,
LOIAQU033FS000KW,03/01/2020,Jeux pour enfants,Aire de jeux pour enfants,,,,,33430,GAJAC,33178,+33 5 56 25 03 02,,,, -0.1250010,44.4375390,,"
",,,,,,,,,,
LOIAQU033FS000L0,03/01/2020,Jeux pour enfants,Aire de jeux pour enfants,,,,,33430,SAINT-COME,33391,+33 5 56 25 00 68,,,, -0.1821370,44.4245900,,"
",,,,,,,,,,
LOIAQU040FS000R0,03/01/2020,Jeux pour enfants,Aire de jeux pour enfants,,,Au bord Piste cyclable Lo Camin de Hè,,40260,LINXE,40155,,,,, -1.2259194,43.9156560,Oui,"
",,,,,,,,,Aire de pique-nique,
LOIAQU033FS00033,03/01/2020,Jeux pour enfants,Aire de jeux pour enfants,,,Avenue de la République,,33430,BAZAS,33036,+33 5 56 25 25 84,,mairie@ville-bazas.fr,http://www.ville-bazas.fr, -0.2205419,44.4327072,Oui,"
",,,,,,,Visite libre,,,Espace jeux
LOIAQU040V503YSS,03/01/2020,Jeux pour enfants,Aire de jeux pour enfants,,,Esplanade,Contis-Plage,40170,SAINT-JULIEN-EN-BORN,40266,,,,, -1.3211576,44.0905627,Oui,"
",,,,,,,,,,
LOIAQU040FS000QQ,03/01/2020,Jeux pour enfants,Aire de jeux pour enfants,,,Parc de la Mairie,,40170,LIT-ET-MIXE,40157,,,,, -1.2585656,44.0341750,Oui,"
",,,,,,,,,,
LOIAQU040FS000QV,03/01/2020,Jeux pour enfants,Aire de jeux pour enfants,,,Parc du Barrat,,40260,CASTETS,40075,,,,, -1.1447501,43.8810558,Oui,"
",,,,,,,,,Aire de pique-nique,
LOIAQU040FS000QW,03/01/2020,Jeux pour enfants,Aire de jeux pour enfants,,,Parc Municipal,,40260,LINXE,40155,,,,, -1.2463042,43.9216222,Oui,"
",,,,,,,,,Aire de pique-nique,
LOIAQU040V50HZRR,31/01/2020,Jeux pour enfants,Aire de jeux pour enfants,,,Route des lacs,Parking du hall des sports,40660,MESSANGES,40181,,,,, -1.3779015,43.8134197,Oui,"
",,,,,,,,,,
LOIAQU064FS000PB,03/01/2020,Jeux pour enfants,Aire de jeux pour enfants,,Jardin Darralde,,,64440,EAUX-BONNES,64204,+33 5 59 05 33 08,,,, -0.3930884,42.9731374,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,Aire de pique-nique # Bar # Restauration,Espace jeux
LOIAQU033V50EG9S,03/01/2020,Aire de pique-nique # Jeux pour enfants,Aire de jeux pour enfants et pique-nique,,,Lède de Montalivet - Avenue de l'Europe ,,33930,VENDAYS-MONTALIVET,33540,,,,, -1.1438634,45.3740338,Oui,"
",,,,,,,,,Aire de pique-nique,Espace jeux
LOIAQU033V50EG7G,03/01/2020,Jeux pour enfants,Aire de jeux près du lac,,,Place du pôle,,33121,CARCANS,33097,+33 5 56 03 21 01,,,, -1.1415099,45.0700253,Oui,"
",,,,,,,,,,
LOIAQU033V50U2AH,03/01/2020,Jeux pour enfants,Aire de jeux Résidence de l'Etoile,,,Allée Sirius,,33120,ARCACHON,33009,+33 5 57 52 97 97,,,, -1.1785775,44.6525098,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,Accessible en poussette # Parking autocar,Espace jeux # Wifi
LOIAQU064V5ACZ3A,30/01/2020,Jeux pour enfants,Aire de jeux Sainte Barbe,,, Promenade des Rochers,Quartier Sainte Barbe,64500,SAINT-JEAN-DE-LUZ,64483,,,,, -1.6650140,43.3994790,Non,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|-3,00|",,,,Espace jeux
LOIAQU033V50EG8G,03/01/2020,Jeux pour enfants,Aire de jeux soulacaise,,,Rue Victor Hugo,,33780,SOULAC-SUR-MER,33514,,,,, -1.1222511,45.5170783,Oui,"
",,,,,,,,,,
LOIAQU024V508B96,03/01/2020,Aire de pique-nique # Halte nautique # Jeux pour enfants,Aire de loisirs du Petit Pré,,,rue Emile Combe,,24110,SAINT-ASTIER,24372,,,,,0.53214045,45.1442910,Oui,"
",,,,,,,,,,
LOIAQU047FS000A6,03/01/2020,Aire de pique-nique # Jeux pour enfants,Aire de pique-nique du Moulin,,,Rue du Château ,,47360,MONTPEZAT,47190,+33 5 53 95 02 14,,,,0.523172,44.347649,,"
",,,,,01/01/2020|31/12/2020|||||,"Tarif de base|1,00|1,00|par personne / visite de la maquette",Visite guidée,Français,Accessible en poussette # Aire de pique-nique # Bar # Sentier de randonnée,Boutique # Espace jeux
