ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_DECH
2013,28,Normandie,14,Calvados,02F,DEEE,3742.60614
2013,28,Normandie,14,Calvados,02Z,Autres déchets,30.94285
2013,28,Normandie,27,Eure,02A,Déchets dangereux,1466.25457
2013,28,Normandie,27,Eure,02B,Matériaux recyclables,20891.81184
2013,28,Normandie,27,Eure,02C,Déchets verts,66328.10467
2013,28,Normandie,27,Eure,02D,Encombrants,38018.67704
2013,28,Normandie,27,Eure,02E,Déblais et gravats,43101.27097
2013,28,Normandie,27,Eure,02F,DEEE,3739.43767
2013,28,Normandie,27,Eure,02Z,Autres déchets,2.566
2013,28,Normandie,50,Manche,02A,Déchets dangereux,835.522
2013,28,Normandie,50,Manche,02B,Matériaux recyclables,17325.417
2013,28,Normandie,50,Manche,02C,Déchets verts,63801.41
2013,28,Normandie,50,Manche,02D,Encombrants,38559.69
2013,28,Normandie,50,Manche,02E,Déblais et gravats,29993.22001
2013,28,Normandie,50,Manche,02F,DEEE,3131.534
2013,28,Normandie,50,Manche,02Z,Autres déchets,17.396
2013,28,Normandie,61,Orne,02A,Déchets dangereux,709.67909
2013,28,Normandie,61,Orne,02B,Matériaux recyclables,9358.62326
2013,28,Normandie,61,Orne,02C,Déchets verts,32560.22677
2013,28,Normandie,61,Orne,02D,Encombrants,22903.3169
2013,28,Normandie,61,Orne,02E,Déblais et gravats,15390.27253
2013,28,Normandie,61,Orne,02F,DEEE,1823.60106
2013,28,Normandie,61,Orne,02Z,Autres déchets,7.37611
2013,28,Normandie,76,Seine-Maritime,02A,Déchets dangereux,3060.18198
2013,28,Normandie,76,Seine-Maritime,02B,Matériaux recyclables,26772.26117
2013,28,Normandie,76,Seine-Maritime,02C,Déchets verts,119301.0008
2013,28,Normandie,76,Seine-Maritime,02D,Encombrants,106206.7362
2013,28,Normandie,76,Seine-Maritime,02E,Déblais et gravats,76608.34119
2013,28,Normandie,76,Seine-Maritime,02F,DEEE,5606.08267
2013,28,Normandie,76,Seine-Maritime,02Z,Autres déchets,223.21797
2013,75,Nouvelle-Aquitaine,16,Charente,02A,Déchets dangereux,1077.51
2013,75,Nouvelle-Aquitaine,16,Charente,02B,Matériaux recyclables,16259.14
2013,75,Nouvelle-Aquitaine,16,Charente,02C,Déchets verts,32975.32
2013,75,Nouvelle-Aquitaine,16,Charente,02D,Encombrants,17750.49
2013,75,Nouvelle-Aquitaine,16,Charente,02E,Déblais et gravats,24938.11
2013,75,Nouvelle-Aquitaine,16,Charente,02F,DEEE,2801.17
2013,75,Nouvelle-Aquitaine,16,Charente,02Z,Autres déchets,65.31
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02A,Déchets dangereux,1150.88
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02B,Matériaux recyclables,25221.79
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02C,Déchets verts,70915.81
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02D,Encombrants,47268.53
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02E,Déblais et gravats,43449.09
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02F,DEEE,5065.78
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02Z,Autres déchets,38.6
2013,75,Nouvelle-Aquitaine,19,Corrèze,02A,Déchets dangereux,232.38644
2013,75,Nouvelle-Aquitaine,19,Corrèze,02B,Matériaux recyclables,6299.46381
2013,75,Nouvelle-Aquitaine,19,Corrèze,02C,Déchets verts,12492.79294
2013,75,Nouvelle-Aquitaine,19,Corrèze,02D,Encombrants,13977.8493
2013,75,Nouvelle-Aquitaine,19,Corrèze,02E,Déblais et gravats,6378.69652
2013,75,Nouvelle-Aquitaine,19,Corrèze,02F,DEEE,583.91077
2013,75,Nouvelle-Aquitaine,23,Creuse,02A,Déchets dangereux,268.68422
2013,75,Nouvelle-Aquitaine,23,Creuse,02B,Matériaux recyclables,3241.12199
2013,75,Nouvelle-Aquitaine,23,Creuse,02C,Déchets verts,6473.66254
2013,75,Nouvelle-Aquitaine,23,Creuse,02D,Encombrants,5779.63074
2013,75,Nouvelle-Aquitaine,23,Creuse,02E,Déblais et gravats,2770.76726
2013,75,Nouvelle-Aquitaine,23,Creuse,02F,DEEE,739.89246
2013,75,Nouvelle-Aquitaine,23,Creuse,02Z,Autres déchets,3.477
2013,75,Nouvelle-Aquitaine,24,Dordogne,02A,Déchets dangereux,727.18645
2013,75,Nouvelle-Aquitaine,24,Dordogne,02B,Matériaux recyclables,17707.60671
2013,75,Nouvelle-Aquitaine,24,Dordogne,02C,Déchets verts,25467.71166
2013,75,Nouvelle-Aquitaine,24,Dordogne,02D,Encombrants,19537.62804
2013,75,Nouvelle-Aquitaine,24,Dordogne,02E,Déblais et gravats,20407.5606
2013,75,Nouvelle-Aquitaine,24,Dordogne,02F,DEEE,2264.25194
2013,75,Nouvelle-Aquitaine,24,Dordogne,02Z,Autres déchets,48.70859
2013,75,Nouvelle-Aquitaine,33,Gironde,02A,Déchets dangereux,1899.84105
2013,75,Nouvelle-Aquitaine,33,Gironde,02B,Matériaux recyclables,59283.81166
2013,75,Nouvelle-Aquitaine,33,Gironde,02C,Déchets verts,138338.3293
2013,75,Nouvelle-Aquitaine,33,Gironde,02D,Encombrants,84899.09943
2013,75,Nouvelle-Aquitaine,33,Gironde,02E,Déblais et gravats,78642.65179
2013,75,Nouvelle-Aquitaine,33,Gironde,02F,DEEE,5172.70532
2013,75,Nouvelle-Aquitaine,33,Gironde,02Z,Autres déchets,36.7654
2013,75,Nouvelle-Aquitaine,40,Landes,02A,Déchets dangereux,986.4599
2013,75,Nouvelle-Aquitaine,40,Landes,02B,Matériaux recyclables,23980.26265
2013,75,Nouvelle-Aquitaine,40,Landes,02C,Déchets verts,90160.03629
2013,75,Nouvelle-Aquitaine,40,Landes,02D,Encombrants,25317.87254
2013,75,Nouvelle-Aquitaine,40,Landes,02E,Déblais et gravats,83582.77239
2013,75,Nouvelle-Aquitaine,40,Landes,02F,DEEE,2750.3767
2013,75,Nouvelle-Aquitaine,40,Landes,02Z,Autres déchets,37.24332
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02A,Déchets dangereux,394.41166
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02B,Matériaux recyclables,11253.97536
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02C,Déchets verts,22676.99791
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02D,Encombrants,17470.51338
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02E,Déblais et gravats,18174.65901
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02F,DEEE,2172.83039
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02Z,Autres déchets,14.29253
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02A,Déchets dangereux,1322.22958
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02B,Matériaux recyclables,25082.0541
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02C,Déchets verts,50292.12449
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02D,Encombrants,31713.83412
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02E,Déblais et gravats,33015.80657
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02F,DEEE,3063.96706
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02Z,Autres déchets,39.60433
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02A,Déchets dangereux,629.68175
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02B,Matériaux recyclables,15792.56687
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02C,Déchets verts,41075.62841
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02D,Encombrants,16962.82351
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02E,Déblais et gravats,23268.49
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02F,DEEE,2317.32732
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02Z,Autres déchets,41.4694
2013,75,Nouvelle-Aquitaine,86,Vienne,02A,Déchets dangereux,707.08
2013,75,Nouvelle-Aquitaine,86,Vienne,02B,Matériaux recyclables,13911.81
2013,75,Nouvelle-Aquitaine,86,Vienne,02C,Déchets verts,43934.05
2013,75,Nouvelle-Aquitaine,86,Vienne,02D,Encombrants,28503.7
2013,75,Nouvelle-Aquitaine,86,Vienne,02E,Déblais et gravats,24218.96
2013,75,Nouvelle-Aquitaine,86,Vienne,02F,DEEE,2159.51
2013,75,Nouvelle-Aquitaine,86,Vienne,02Z,Autres déchets,12.87
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02A,Déchets dangereux,360.78601
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02B,Matériaux recyclables,9817.70999
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02C,Déchets verts,26827.8
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02D,Encombrants,16947.35
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02E,Déblais et gravats,11619.17
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02F,DEEE,2071.312
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02Z,Autres déchets,9.66
2013,76,Occitanie,09,Ariège,02A,Déchets dangereux,267.8
2013,76,Occitanie,09,Ariège,02B,Matériaux recyclables,6784.901
2013,76,Occitanie,09,Ariège,02C,Déchets verts,12711.15
2013,76,Occitanie,09,Ariège,02D,Encombrants,7753.24
2013,76,Occitanie,09,Ariège,02E,Déblais et gravats,7653.361
2013,76,Occitanie,09,Ariège,02F,DEEE,1197.69
2013,76,Occitanie,09,Ariège,02Z,Autres déchets,603.341
2013,76,Occitanie,11,Aude,02A,Déchets dangereux,43.11168
2013,76,Occitanie,11,Aude,02B,Matériaux recyclables,14875.25788
2013,76,Occitanie,11,Aude,02C,Déchets verts,20813.12412
2013,76,Occitanie,11,Aude,02D,Encombrants,25528.3357
2013,76,Occitanie,11,Aude,02E,Déblais et gravats,24124.04458
2013,76,Occitanie,11,Aude,02F,DEEE,1274.6776
2013,76,Occitanie,11,Aude,02Z,Autres déchets,170.48159
2013,76,Occitanie,12,Aveyron,02A,Déchets dangereux,414.319
2013,76,Occitanie,12,Aveyron,02B,Matériaux recyclables,9927.827
2013,76,Occitanie,12,Aveyron,02C,Déchets verts,12397.62
2013,76,Occitanie,12,Aveyron,02D,Encombrants,12863.96001
2013,76,Occitanie,12,Aveyron,02E,Déblais et gravats,8487.09
2013,76,Occitanie,12,Aveyron,02F,DEEE,1853.039
2013,76,Occitanie,12,Aveyron,02Z,Autres déchets,180.712
2013,76,Occitanie,30,Gard,02A,Déchets dangereux,626.33837
2013,76,Occitanie,30,Gard,02B,Matériaux recyclables,30299.23969
2013,76,Occitanie,30,Gard,02C,Déchets verts,48459.96291
2013,76,Occitanie,30,Gard,02D,Encombrants,36674.71434
2013,76,Occitanie,30,Gard,02E,Déblais et gravats,77214.07156
2013,76,Occitanie,30,Gard,02F,DEEE,2597.50581
2013,76,Occitanie,30,Gard,02Z,Autres déchets,11.893
2013,76,Occitanie,31,Haute-Garonne,02A,Déchets dangereux,1182.54648
2013,76,Occitanie,31,Haute-Garonne,02B,Matériaux recyclables,25679.42736
2013,76,Occitanie,31,Haute-Garonne,02C,Déchets verts,50010.66739
2013,76,Occitanie,31,Haute-Garonne,02D,Encombrants,36173.40622
2013,76,Occitanie,31,Haute-Garonne,02E,Déblais et gravats,41908.5074
2013,76,Occitanie,31,Haute-Garonne,02F,DEEE,3201.94438
2013,76,Occitanie,31,Haute-Garonne,02Z,Autres déchets,2030.74116
2013,76,Occitanie,32,Gers,02A,Déchets dangereux,231.35088
2013,76,Occitanie,32,Gers,02B,Matériaux recyclables,7175.31374
2013,76,Occitanie,32,Gers,02C,Déchets verts,11071.42312
2013,76,Occitanie,32,Gers,02D,Encombrants,9676.70865
2013,76,Occitanie,32,Gers,02E,Déblais et gravats,14129.92053
2013,76,Occitanie,32,Gers,02F,DEEE,1651.37108
2013,76,Occitanie,32,Gers,02Z,Autres déchets,9.83801
2013,76,Occitanie,34,Hérault,02A,Déchets dangereux,953.78962
2013,76,Occitanie,34,Hérault,02B,Matériaux recyclables,47963.72863
2013,76,Occitanie,34,Hérault,02C,Déchets verts,73154.29216
2013,76,Occitanie,34,Hérault,02D,Encombrants,77351.59106
2013,76,Occitanie,34,Hérault,02E,Déblais et gravats,103343.1307
2013,76,Occitanie,34,Hérault,02F,DEEE,3754.71175
2013,76,Occitanie,34,Hérault,02Z,Autres déchets,37.90377
2013,76,Occitanie,46,Lot,02A,Déchets dangereux,430.47809
2013,76,Occitanie,46,Lot,02B,Matériaux recyclables,4624.17418
2013,76,Occitanie,46,Lot,02C,Déchets verts,11822.14595
2013,76,Occitanie,46,Lot,02D,Encombrants,12647.28183
2013,76,Occitanie,46,Lot,02E,Déblais et gravats,13186.09882
2013,76,Occitanie,46,Lot,02F,DEEE,1778.14337
2013,76,Occitanie,46,Lot,02Z,Autres déchets,29.94446
2013,76,Occitanie,48,Lozère,02A,Déchets dangereux,175.45294
2013,76,Occitanie,48,Lozère,02B,Matériaux recyclables,4028.9853
2013,76,Occitanie,48,Lozère,02C,Déchets verts,1431.02001
2013,76,Occitanie,48,Lozère,02D,Encombrants,4985.33122
2013,76,Occitanie,48,Lozère,02E,Déblais et gravats,112.51103
2013,76,Occitanie,48,Lozère,02F,DEEE,665.57199
2013,76,Occitanie,48,Lozère,02Z,Autres déchets,5.53699
2013,76,Occitanie,65,Hautes-Pyrénées,02A,Déchets dangereux,378.31039
2013,76,Occitanie,65,Hautes-Pyrénées,02B,Matériaux recyclables,5395.36752
2013,76,Occitanie,65,Hautes-Pyrénées,02C,Déchets verts,13659.25179
2013,76,Occitanie,65,Hautes-Pyrénées,02D,Encombrants,10802.72506
2013,76,Occitanie,65,Hautes-Pyrénées,02E,Déblais et gravats,16269.12074
2013,76,Occitanie,65,Hautes-Pyrénées,02F,DEEE,854.24729
2013,76,Occitanie,65,Hautes-Pyrénées,02Z,Autres déchets,1079.23764
2013,76,Occitanie,66,Pyrénées-Orientales,02A,Déchets dangereux,212.32601
2013,76,Occitanie,66,Pyrénées-Orientales,02B,Matériaux recyclables,15792.53998
2013,76,Occitanie,66,Pyrénées-Orientales,02C,Déchets verts,32999.81
2013,76,Occitanie,66,Pyrénées-Orientales,02D,Encombrants,34666.112
2013,76,Occitanie,66,Pyrénées-Orientales,02E,Déblais et gravats,35656.39001
2013,76,Occitanie,66,Pyrénées-Orientales,02F,DEEE,1394.32099
2013,76,Occitanie,66,Pyrénées-Orientales,02Z,Autres déchets,25.47
2013,76,Occitanie,81,Tarn,02A,Déchets dangereux,704.02566
2013,76,Occitanie,81,Tarn,02B,Matériaux recyclables,14112.45802
2013,76,Occitanie,81,Tarn,02C,Déchets verts,20501.23961
2013,76,Occitanie,81,Tarn,02D,Encombrants,17705.40083
2013,76,Occitanie,81,Tarn,02E,Déblais et gravats,23250.67691
2013,76,Occitanie,81,Tarn,02F,DEEE,3091.25176
2013,76,Occitanie,81,Tarn,02Z,Autres déchets,16.70243
2013,76,Occitanie,82,Tarn-et-Garonne,02A,Déchets dangereux,423.79194
2013,76,Occitanie,82,Tarn-et-Garonne,02B,Matériaux recyclables,4080.32673
2013,76,Occitanie,82,Tarn-et-Garonne,02C,Déchets verts,11649.84053
2013,76,Occitanie,82,Tarn-et-Garonne,02D,Encombrants,12047.2203
2013,76,Occitanie,82,Tarn-et-Garonne,02E,Déblais et gravats,10010.1396
2013,76,Occitanie,82,Tarn-et-Garonne,02F,DEEE,1227.34626
2013,76,Occitanie,82,Tarn-et-Garonne,02Z,Autres déchets,10.74779
2013,93,PACA,04,Alpes-de-Haute-Provence,02A,Déchets dangereux,285.10304
2013,93,PACA,04,Alpes-de-Haute-Provence,02B,Matériaux recyclables,7148.25674
2013,93,PACA,04,Alpes-de-Haute-Provence,02C,Déchets verts,10687.41006
2013,93,PACA,04,Alpes-de-Haute-Provence,02D,Encombrants,9320.60384
2013,93,PACA,04,Alpes-de-Haute-Provence,02E,Déblais et gravats,15805.87236
2013,93,PACA,04,Alpes-de-Haute-Provence,02F,DEEE,554.27527
2013,93,PACA,04,Alpes-de-Haute-Provence,02Z,Autres déchets,0.7
2013,93,PACA,05,Hautes-Alpes,02A,Déchets dangereux,304.999
2013,93,PACA,05,Hautes-Alpes,02B,Matériaux recyclables,10724.25043
2013,93,PACA,05,Hautes-Alpes,02C,Déchets verts,7537.81008
2013,93,PACA,05,Hautes-Alpes,02D,Encombrants,8863.48943
2013,93,PACA,05,Hautes-Alpes,02E,Déblais et gravats,9311.85405
2013,93,PACA,05,Hautes-Alpes,02F,DEEE,1433.34807
2013,93,PACA,05,Hautes-Alpes,02Z,Autres déchets,24.498
2013,93,PACA,06,Alpes-Maritimes,02A,Déchets dangereux,1035.33531
2013,93,PACA,06,Alpes-Maritimes,02B,Matériaux recyclables,29799.31795
2013,93,PACA,06,Alpes-Maritimes,02C,Déchets verts,65801.86
2013,93,PACA,06,Alpes-Maritimes,02D,Encombrants,53977.47203
2013,93,PACA,06,Alpes-Maritimes,02E,Déblais et gravats,73811.70592
2013,93,PACA,06,Alpes-Maritimes,02F,DEEE,2699.43053
2013,93,PACA,06,Alpes-Maritimes,02Z,Autres déchets,328.32
2013,93,PACA,13,Bouches-du-Rhône,02A,Déchets dangereux,1818.43529
2013,93,PACA,13,Bouches-du-Rhône,02B,Matériaux recyclables,55877.84875
2013,93,PACA,13,Bouches-du-Rhône,02C,Déchets verts,97058.31719
2013,93,PACA,13,Bouches-du-Rhône,02D,Encombrants,112204.3702
2013,93,PACA,13,Bouches-du-Rhône,02E,Déblais et gravats,191298.3508
2013,93,PACA,13,Bouches-du-Rhône,02F,DEEE,4526.75482
2013,93,PACA,13,Bouches-du-Rhône,02Z,Autres déchets,22.87714
2013,93,PACA,83,Var,02A,Déchets dangereux,1007.06181
2013,93,PACA,83,Var,02B,Matériaux recyclables,27736.7932
2013,93,PACA,83,Var,02C,Déchets verts,65928.79648
2013,93,PACA,83,Var,02D,Encombrants,100117.2223
2013,93,PACA,83,Var,02E,Déblais et gravats,62155.1971
2013,93,PACA,83,Var,02F,DEEE,3473.98639
2013,93,PACA,84,Vaucluse,02A,Déchets dangereux,403.0473
2013,93,PACA,84,Vaucluse,02B,Matériaux recyclables,20542.98597
2013,93,PACA,84,Vaucluse,02C,Déchets verts,28833.72616
2013,93,PACA,84,Vaucluse,02D,Encombrants,31543.08166
2013,93,PACA,84,Vaucluse,02E,Déblais et gravats,48194.66378
2013,93,PACA,84,Vaucluse,02F,DEEE,2464.11201
2013,93,PACA,84,Vaucluse,02Z,Autres déchets,1057.00296
2013,52,Pays de la Loire,44,Loire-Atlantique,02A,Déchets dangereux,2683.91876
2013,52,Pays de la Loire,44,Loire-Atlantique,02B,Matériaux recyclables,48785.42304
2013,52,Pays de la Loire,44,Loire-Atlantique,02C,Déchets verts,129496.2985
2013,52,Pays de la Loire,44,Loire-Atlantique,02D,Encombrants,77461.73801
2013,52,Pays de la Loire,44,Loire-Atlantique,02E,Déblais et gravats,96464.42283
2013,52,Pays de la Loire,44,Loire-Atlantique,02F,DEEE,5197.35262
2013,52,Pays de la Loire,44,Loire-Atlantique,02Z,Autres déchets,1837.44478
2013,52,Pays de la Loire,49,Maine-et-Loire,02A,Déchets dangereux,1501.58476
2013,52,Pays de la Loire,49,Maine-et-Loire,02B,Matériaux recyclables,24521.15873
2013,52,Pays de la Loire,49,Maine-et-Loire,02C,Déchets verts,74622.5882
2013,52,Pays de la Loire,49,Maine-et-Loire,02D,Encombrants,39880.82514
2013,52,Pays de la Loire,49,Maine-et-Loire,02E,Déblais et gravats,61695.96993
2013,52,Pays de la Loire,49,Maine-et-Loire,02F,DEEE,5028.80346
2013,52,Pays de la Loire,49,Maine-et-Loire,02Z,Autres déchets,31.4916
2013,52,Pays de la Loire,53,Mayenne,02A,Déchets dangereux,632.76445
2013,52,Pays de la Loire,53,Mayenne,02B,Matériaux recyclables,8753.56201
2013,52,Pays de la Loire,53,Mayenne,02C,Déchets verts,32341.42118
2013,52,Pays de la Loire,53,Mayenne,02D,Encombrants,16141.11722
2013,52,Pays de la Loire,53,Mayenne,02E,Déblais et gravats,20979.86447
2013,52,Pays de la Loire,53,Mayenne,02F,DEEE,1816.51791
2013,52,Pays de la Loire,53,Mayenne,02Z,Autres déchets,1.971
2013,52,Pays de la Loire,72,Sarthe,02A,Déchets dangereux,973.10314
2013,52,Pays de la Loire,72,Sarthe,02B,Matériaux recyclables,15504.90095
2013,52,Pays de la Loire,72,Sarthe,02C,Déchets verts,41051.17523
2013,52,Pays de la Loire,72,Sarthe,02D,Encombrants,30425.88232
2013,52,Pays de la Loire,72,Sarthe,02E,Déblais et gravats,30593.98723
2013,52,Pays de la Loire,72,Sarthe,02F,DEEE,2567.7155
2013,52,Pays de la Loire,72,Sarthe,02Z,Autres déchets,14.24949
2013,52,Pays de la Loire,85,Vendée,02A,Déchets dangereux,2022.678
2013,52,Pays de la Loire,85,Vendée,02B,Matériaux recyclables,38131.46
2013,52,Pays de la Loire,85,Vendée,02C,Déchets verts,89649.35
2013,52,Pays de la Loire,85,Vendée,02D,Encombrants,38409.69
2013,52,Pays de la Loire,85,Vendée,02E,Déblais et gravats,75492.661
2013,52,Pays de la Loire,85,Vendée,02F,DEEE,4897.61
2013,52,Pays de la Loire,85,Vendée,02Z,Autres déchets,167.586
2011,84,Auvergne-Rhône-Alpes,01,Ain,02A,Déchets dangereux,1506.38911
2011,84,Auvergne-Rhône-Alpes,01,Ain,02B,Matériaux recyclables,30430.09009
2011,84,Auvergne-Rhône-Alpes,01,Ain,02C,Déchets verts,45536.70129
2011,84,Auvergne-Rhône-Alpes,01,Ain,02D,Encombrants,36500.09869
2011,84,Auvergne-Rhône-Alpes,01,Ain,02E,Déblais et gravats,39869.98703
2011,84,Auvergne-Rhône-Alpes,01,Ain,02F,DEEE,4182.62981
2011,84,Auvergne-Rhône-Alpes,01,Ain,02Z,Autres déchets,92.90994
2011,84,Auvergne-Rhône-Alpes,03,Allier,02A,Déchets dangereux,441.4108
2011,84,Auvergne-Rhône-Alpes,03,Allier,02B,Matériaux recyclables,10803.77284
2011,84,Auvergne-Rhône-Alpes,03,Allier,02C,Déchets verts,17396.33861
2011,84,Auvergne-Rhône-Alpes,03,Allier,02D,Encombrants,13037.38678
2011,84,Auvergne-Rhône-Alpes,03,Allier,02E,Déblais et gravats,18019.98821
2011,84,Auvergne-Rhône-Alpes,03,Allier,02F,DEEE,2524.98581
2011,84,Auvergne-Rhône-Alpes,03,Allier,02Z,Autres déchets,66
2011,84,Auvergne-Rhône-Alpes,07,Ardèche,02A,Déchets dangereux,414.03112
2011,84,Auvergne-Rhône-Alpes,07,Ardèche,02B,Matériaux recyclables,11948.73018
2011,84,Auvergne-Rhône-Alpes,07,Ardèche,02C,Déchets verts,10542.714
2011,84,Auvergne-Rhône-Alpes,07,Ardèche,02D,Encombrants,18148.79828
2011,84,Auvergne-Rhône-Alpes,07,Ardèche,02E,Déblais et gravats,15839.2325
2011,84,Auvergne-Rhône-Alpes,07,Ardèche,02F,DEEE,1781.56669
2011,84,Auvergne-Rhône-Alpes,07,Ardèche,02Z,Autres déchets,7.28159
2011,84,Auvergne-Rhône-Alpes,15,Cantal,02A,Déchets dangereux,100.16855
2011,84,Auvergne-Rhône-Alpes,15,Cantal,02B,Matériaux recyclables,5608.83225
2011,84,Auvergne-Rhône-Alpes,15,Cantal,02C,Déchets verts,5862.86639
2011,84,Auvergne-Rhône-Alpes,15,Cantal,02D,Encombrants,5462.53079
2011,84,Auvergne-Rhône-Alpes,15,Cantal,02E,Déblais et gravats,4202.55071
2011,84,Auvergne-Rhône-Alpes,15,Cantal,02F,DEEE,464.43136
2011,84,Auvergne-Rhône-Alpes,15,Cantal,02Z,Autres déchets,1064.97596
2011,84,Auvergne-Rhône-Alpes,26,Drôme,02A,Déchets dangereux,647.78073
2011,84,Auvergne-Rhône-Alpes,26,Drôme,02B,Matériaux recyclables,19336.68777
2011,84,Auvergne-Rhône-Alpes,26,Drôme,02C,Déchets verts,27321.34567
2011,84,Auvergne-Rhône-Alpes,26,Drôme,02D,Encombrants,32930.88319
2011,84,Auvergne-Rhône-Alpes,26,Drôme,02E,Déblais et gravats,36046.11424
2011,84,Auvergne-Rhône-Alpes,26,Drôme,02F,DEEE,2772.38159
2011,84,Auvergne-Rhône-Alpes,26,Drôme,02Z,Autres déchets,4.92468
2011,84,Auvergne-Rhône-Alpes,38,Isère,02A,Déchets dangereux,2252.76816
2011,84,Auvergne-Rhône-Alpes,38,Isère,02B,Matériaux recyclables,57360.39841
2011,84,Auvergne-Rhône-Alpes,38,Isère,02C,Déchets verts,93565.14911
2011,84,Auvergne-Rhône-Alpes,38,Isère,02D,Encombrants,81564.28724
2011,84,Auvergne-Rhône-Alpes,38,Isère,02E,Déblais et gravats,110868.5404
2011,84,Auvergne-Rhône-Alpes,38,Isère,02F,DEEE,6556.42479
2011,84,Auvergne-Rhône-Alpes,38,Isère,02Z,Autres déchets,7288.53947
2011,84,Auvergne-Rhône-Alpes,42,Loire,02A,Déchets dangereux,1137.61323
2011,84,Auvergne-Rhône-Alpes,42,Loire,02B,Matériaux recyclables,24238.68837
2011,84,Auvergne-Rhône-Alpes,42,Loire,02C,Déchets verts,38286.6728
2011,84,Auvergne-Rhône-Alpes,42,Loire,02D,Encombrants,38294.45649
2011,84,Auvergne-Rhône-Alpes,42,Loire,02E,Déblais et gravats,42876.25543
2011,84,Auvergne-Rhône-Alpes,42,Loire,02F,DEEE,4280.30016
2011,84,Auvergne-Rhône-Alpes,42,Loire,02Z,Autres déchets,10.99466
2011,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02A,Déchets dangereux,323.94254
2011,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02B,Matériaux recyclables,9377.25007
2011,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02C,Déchets verts,9853.73158
2011,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02D,Encombrants,8677.62488
2011,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02E,Déblais et gravats,12022.45649
2011,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02F,DEEE,853.00772
2011,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02Z,Autres déchets,2.81539
2011,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02A,Déchets dangereux,1123.63135
2011,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02B,Matériaux recyclables,21345.50046
2011,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02C,Déchets verts,34120.00864
2011,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02D,Encombrants,35800.00304
2011,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02E,Déblais et gravats,35212.32952
2011,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02F,DEEE,3424.31005
2011,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02Z,Autres déchets,11.297
2011,84,Auvergne-Rhône-Alpes,69,Rhône,02A,Déchets dangereux,2019.63796
2011,84,Auvergne-Rhône-Alpes,69,Rhône,02B,Matériaux recyclables,54831.35981
2011,84,Auvergne-Rhône-Alpes,69,Rhône,02C,Déchets verts,57645.89421
2011,84,Auvergne-Rhône-Alpes,69,Rhône,02D,Encombrants,53074.07581
